Name	Intensity 01_IKA_0h_batch5	Intensity 02_IKA_0h_batch6	Intensity 03_IKA_0h_batch7	Intensity 04_IKA_2h_batch1	Intensity 05_IKA_2h_batch3	Intensity 06_IKA_2h_batch4	Intensity 07_IKA_6h_batch1	Intensity 08_IKA_6h_batch3	Intensity 09_IKA_6h_batch4	Intensity 10_IKA_12h_batch1	Intensity 11_IKA_12h_batch3	Intensity 12_IKA_12h_batch4	Intensity 13_IKA_18h_batch1	Intensity 14_IKA_18h_batch3	Intensity 15_IKA_18h_batch4	Intensity 16_IKA_24h_batch1	Intensity 17_IKA_24h_batch3	Intensity 18_IKA_24h_batch4
Park7	27.81402821	27.47807723	22.40392636	24.11822759	26.27022474	27.09456404	27.76287581	27.72129782	25.06447438	25.07177461	26.38243339	26.38567864	22.17465875	24.38981932	24.25465036	24.20597934	25.00036834	22.17465875
Parp1	27.6650585	27.13349643	20.85308107	23.31132814	28.41159128	27.70477373	28.48100672	28.87355516	26.51899357	26.27312742	26.70701424	26.57888308	26.51767275	26.56820769	25.61194919	26.44510669	26.75824416	24.08342739
Pax5	23.94637017	23.92234195	22.1518366	21.98683365	25.85452753	26.26561834	24.31962031	26.20007782	24.57398134	24.1799516	23.60636816	24.16668289	23.58795053	24.05903677	24.41635119	24.48726204	24.41544882	21.69195986
Pcbp1	28.92187112	28.28696372	28.20363843	26.60045355	27.92206968	28.13354542	28.24988541	28.83053266	26.91125098	27.55149506	27.13486763	28.05667203	28.72168895	28.98231512	28.4676992	26.15011728	26.12301278	23.75225813
Pcbp2;Pcbp3	28.20708785	28.11063169	27.67155165	25.78937544	27.7164651	27.53259647	28.16700844	28.80793203	27.00303093	26.72129782	26.87267488	27.66709075	27.41956934	28.27586448	27.49716575	25.45340453	25.57268103	23.42726373
Pcca	16.58205375	21.79185603	19.70103566	16.58205375	22.59306736	21.53492786	22.06467173	22.34326597	16.58205375	19.17379911	17.61482485	16.58205375	22.813057	23.70998744	23.18396909	20.3279473	21.08667013	17.62335284
Pccb	18.88946831	18.88946831	18.88946831	20.70396101	22.44558981	22.47882096	18.88946831	21.38653404	18.88946831	20.71523475	20.22045863	20.01549672	22.41928643	22.82261829	20.99548562	20.85954085	21.28850114	19.22373778
Pck2	28.29526531	27.83743689	25.82070135	25.97762302	28.87885483	28.86094535	28.84451777	29.34034411	27.19882344	26.8362935	27.00292366	26.64402679	25.61770488	25.226961	26.73879467	27.42181778	27.28180059	24.94717318
Pcna	29.01728002	29.42119579	26.98500578	27.84894065	29.72892207	29.79363245	30.73723184	30.75166773	28.91262204	27.6807676	28.72533443	27.789363	27.98294067	27.75964157	27.6349877	27.81372249	28.24281736	25.42098305
Pdap1	24.30033692	24.84546325	16.50982139	18.79724988	23.23866188	22.06812091	18.93401907	23.22782039	16.50982139	21.58334358	21.48650117	16.50982139	21.50576698	20.51576143	20.30016932	16.50982139	17.5332841	16.94065771
Pdcd11	24.56842516	23.00579996	16.30556304	22.30429784	24.17439969	23.15019477	22.4911338	23.62377256	22.145569	16.30556304	16.30556304	18.75893236	23.04638533	20.81464192	16.30556304	22.47305863	22.00103015	19.73083827
Pdcd5	22.68716122	17.80397972	18.1002106	20.68268947	24.6522301	25.26241376	24.47357892	25.08618418	23.23281965	21.40686102	17.55299924	17.55299924	21.31052403	21.36842333	17.62084984	19.70834636	20.42316516	18.30865899
Pdcd6ip	26.09212578	25.17592289	19.9612688	21.46931191	24.66296907	24.70387654	25.91189097	26.1012531	23.83624533	23.06114834	21.61589361	23.44707919	20.78580365	22.57496302	22.78554426	22.45176449	23.5406143	20.70994538
Pde2a	27.84248108	27.3928843	24.74113736	25.57640546	27.68431716	27.18158268	28.3046077	28.11500546	25.14008583	25.17012617	25.25738669	25.95642012	25.89656781	27.02591022	26.77492436	24.56034216	24.35016333	21.86521674
Pdgfrb;Pdgfra	26.95692964	25.70901459	22.52592602	25.1272705	25.56037132	25.782243	25.69598904	25.83747299	24.66019659	23.05652526	25.08261556	23.4652565	22.52592602	25.62248845	26.54418646	25.33231141	25.1635769	22.52592602
Pdha1	24.48191519	24.64449445	24.81548259	23.64207197	25.22512298	25.30789369	25.57660728	26.06980965	23.73871738	24.19174481	24.47747518	24.2319852	26.01363243	26.19944141	25.97530677	24.41176905	24.19925417	21.52229034
Pdhb	25.92338516	25.73773793	21.75364604	23.24035172	26.62016858	26.47724355	26.64085921	26.95715112	24.95055874	24.45249363	25.18457453	25.13895389	23.19811527	23.71512999	24.4680567	24.86159621	25.25609118	22.56264956
Pdhx	21.52181128	20.85056534	15.07259321	18.36738915	21.77507009	18.21541924	22.7082832	22.58357313	18.99048072	15.07259321	20.46423463	15.07259321	15.07259321	22.38089223	22.39369944	17.72527305	19.85642857	15.07259321
Pdia3	30.28372237	30.26181323	27.74534976	27.62784065	30.37368269	30.70726115	30.76580257	31.04041969	29.15906418	28.6232772	29.01781097	29.09096061	29.46004222	29.95185407	29.67515759	28.75827593	28.96809938	26.4445539
Pdia4	26.85887247	26.94826545	24.95562224	24.52067287	26.3874218	26.20362909	26.20105062	26.51927859	24.46001487	24.17432349	25.07569654	25.13809459	27.07795904	26.88028621	26.43906196	24.51695179	24.54880827	21.90782221
Pdia6	27.73705451	27.15788442	27.23735674	25.65425317	28.57747914	28.53330222	28.51592982	29.10224478	27.21103986	26.84194147	27.2141937	27.27284275	28.15126953	28.37935437	27.48254617	26.84792578	27.10829026	24.71135357
Pds5a	24.39499485	22.49093801	23.45148783	22.86814056	23.33128655	23.65151861	24.46575471	24.29410859	22.80441702	21.06190643	20.52382227	22.22640984	25.65698255	25.77208216	23.9573947	20.73941804	18.35668408	17.98281537
Pds5b	24.0953088	23.70998744	21.27787309	21.58508724	23.99533035	23.41222146	23.9788452	25.11648357	20.51335364	21.21020759	18.43778458	20.37983523	18.43778458	24.58216082	23.92569568	20.74689806	20.9379025	18.43778458
Pebp1	27.07663458	27.5456158	25.99053439	24.80311655	26.78369229	26.39667781	28.17597998	28.02258074	25.73634495	25.3178967	25.48870291	25.23939779	24.9022842	23.7377895	25.07111992	24.79397037	25.32947419	22.38049594
Pelp1	22.52867063	20.0529819	18.53210476	22.33897571	16.68222652	16.68222652	23.03096478	24.19917927	22.8445058	19.47028551	16.68222652	19.21136076	23.43300771	23.29558062	23.75470649	19.9756129	20.27526064	16.68222652
Pes1	24.24139958	24.90999303	21.60077679	23.7211935	24.40645883	25.40164984	25.74483671	26.31231533	23.5747321	23.18857919	24.56627799	22.35013635	23.97718627	23.77152816	24.45569495	23.11943131	22.75160453	19.87970589
Pfas	23.72244484	24.33053453	20.95297723	22.63362764	25.63870679	26.0744925	26.15898235	26.36429419	23.86683972	23.15256399	24.6522301	23.81597112	24.73127759	24.63804387	22.99066422	21.35040617	21.72100571	19.85238016
Pfdn2	24.83951675	24.48197676	19.98105994	19.98105994	24.54974848	23.6056902	25.58207466	25.97416913	23.77323984	22.69455513	23.19943392	23.09418145	19.98105994	23.15648864	23.02352223	22.07123451	22.27591419	19.98105994
Pfkp	20.38469102	20.38469102	20.38469102	21.31639203	24.73902654	23.64636358	25.8467309	26.34385895	23.76091076	21.69323681	22.15783046	21.13351603	25.15853943	24.15298169	20.38469102	22.17465875	21.40488793	20.38469102
Pfn1	28.75862541	28.58455691	27.20955332	28.02654354	29.11023342	28.85673725	30.31257068	30.40801102	28.24040813	28.1299645	28.34764826	28.06476217	27.25844742	25.88602082	26.46906655	27.51885854	27.71266595	25.47975856
Pgam1	25.04314246	25.26813761	23.30521678	20.80096624	28.56015992	28.48577367	28.38224372	28.7740132	27.32911486	25.19358822	26.05488299	26.03260927	25.48873355	25.76584999	25.38995057	25.31903451	25.45384407	22.95728842
Pgd	26.03359675	26.42898933	23.21175286	23.1965553	25.9888022	24.65905343	26.47943479	27.01658949	24.27710688	23.31810364	24.76567297	24.99066422	22.8101566	22.69387486	23.32594551	22.29086483	22.89724205	20.88330555
Pgk1	30.65181283	30.45972962	29.01674887	28.62756238	30.579027	31.09131379	31.50388984	31.91904577	30.39079525	28.77621157	29.6434936	29.45912377	29.07387989	29.22031932	29.39762463	28.43908574	28.85168319	26.44159686
Pgls	26.35063547	26.66302338	24.34163826	23.59137899	27.14170413	27.7292301	27.90552418	27.94564485	26.93382102	24.91529186	25.87152383	25.69064449	26.8239596	26.51674145	26.08590064	25.73907806	25.83260439	23.07075971
Pgrmc2	23.90674016	22.57641699	21.78779737	21.27747584	23.91022183	22.63515658	23.91223371	24.68560089	18.76312157	21.78568394	21.36254959	21.6552145	24.85514564	25.51331147	24.5068809	18.86502035	19.13756156	18.76312157
Phb	29.26791891	28.81099866	27.34011061	27.8811035	29.50905405	30.2266487	30.05775678	30.33148731	28.25480351	27.61554568	28.11832661	27.81102929	27.24045363	28.54738209	27.97475994	28.20885597	28.10294555	25.8127682
Phb2	29.34918905	28.67367586	25.8136491	26.97224186	29.68391576	30.03275638	30.24717103	30.60098516	28.36143556	28.0870446	28.45144067	28.14233731	28.17930624	28.48838114	27.9856573	28.37347527	28.46641613	25.96886293
Phgdh	29.27253133	29.35319163	26.87654411	27.05154718	28.6850862	28.85296324	29.03807917	29.57266296	27.52103246	27.70721177	27.99437027	28.11018363	28.13882698	28.06917455	27.6646517	26.63740828	26.60766669	24.37650062
Phip	23.16097191	22.24112314	18.9599114	19.73735629	22.51082114	22.74075661	22.08935608	23.02512875	20.50610609	18.9599114	18.9599114	19.02312624	26.66519407	26.72299197	25.84352374	22.06463884	22.23890966	18.9599114
Pik3ap1	24.77364229	24.44189759	20.05576434	20.06223591	24.16507321	23.89513517	25.26577927	25.85626233	21.85938919	19.748242	22.36988804	22.80019608	22.24910419	18.8439885	19.19839708	21.16692802	21.39843057	19.8819474
Pitrm1	22.93100942	22.1578613	18.45511045	18.45511045	23.99014483	23.60331484	23.63056487	24.18714483	23.0483658	18.45511045	20.52267347	20.35885292	18.45511045	23.98294067	23.6722803	22.64555026	22.64959038	19.54068051
Pkm	31.30394394	31.68729072	30.3995816	29.61675537	31.0347908	31.2015134	31.60430328	32.00383518	30.17021215	28.95919816	29.78123951	29.82288142	30.57641627	30.5180331	30.2399076	28.14705303	28.68063348	26.4007708
Plac8	26.53180858	26.14639279	24.36232217	24.49838372	26.4445855	27.03349173	27.25889665	27.82067701	26.03351273	25.9358677	26.02816778	25.66606143	25.22092353	25.2126733	24.50014797	25.46323074	25.3591077	24.0651321
Plcg2	27.04656018	27.38648471	23.45826341	24.68099557	28.28854866	28.15426689	29.43471851	29.5862046	27.12829363	26.25196299	26.78780733	26.47569843	23.98128645	26.27518958	26.25981264	25.82313357	26.00757175	23.71753754
Pnn	24.69593596	23.95091466	20.92817425	23.27540274	25.54188476	24.08261556	24.69407685	25.46344904	22.3949033	23.8435477	23.56546472	24.68330007	23.92324913	23.63820963	25.00855514	23.56709081	23.23985663	20.76247288
Pnp	30.25315849	30.23728835	27.62846657	27.13290837	30.96375208	31.06907209	31.03498753	31.65684961	28.88994728	29.15997844	29.47769133	29.80920547	28.90199087	29.35154981	28.57101782	29.98847719	29.86113768	27.45073302
Poldip3	24.69301342	22.88704877	20.95418495	21.87878586	23.98146067	25.34163826	23.7838671	25.61736859	23.42726373	22.65326933	22.36741049	22.46096476	23.25767443	24.98936539	24.15228546	23.05599597	23.72046305	19.99783001
Pole3	25.46117091	24.89277514	20.00662193	20.39100019	23.37597061	23.58760723	23.05177119	23.80084778	22.17234082	20.6067522	17.1944106	21.56941063	17.1944106	17.1944106	21.26310182	20.43969293	21.01488407	17.1944106
Polr2a	22.59575556	23.03541866	14.84514698	22.14283002	22.66531336	23.3423167	23.18452913	23.87417691	19.15765779	20.59650645	21.85726423	21.05457252	23.87088919	25.4639167	23.26842321	20.70893568	19.63631662	14.84514698
Polr2e	24.15599479	23.63256306	20.41255744	20.34049777	23.82590131	22.84084245	23.46251326	24.18593585	21.8117447	19.34602888	21.5535618	19.2420483	24.30619078	16.99623072	24.157152	20.39978693	20.28251836	16.99623072
Polr2h	24.30890058	24.53990472	23.29108974	22.9507723	24.64427439	23.80754517	25.25432598	25.9712334	24.28079229	20.57450114	22.89352522	23.57276776	26.02949534	24.66519407	24.23848696	22.35412453	22.77362217	20.52859909
Ppan	24.45644717	23.22804066	19.26785196	21.66756723	23.64207197	25.31837952	24.23352196	25.10429609	20.70252444	19.66677878	22.00391451	22.09274682	22.152827	19.26785196	20.84880935	22.26490643	21.36388664	19.26785196
Ppia	30.8883803	30.34042901	29.68086818	28.87516762	31.59263405	32.47966799	32.51965072	32.9451704	31.63849621	29.94475164	30.23180672	30.10186922	28.2946082	29.184234	29.01350465	29.9139918	30.2242353	27.83737674
Ppib	27.54833794	27.39990751	26.54308033	25.22073906	28.10114287	27.77693316	28.39742063	28.31276541	25.17234082	24.9598725	26.31553201	26.06601543	26.45285492	26.43340575	26.06031563	26.08745944	26.08401567	23.53682583
Ppid	23.10712511	25.07740903	16.13063089	21.45528106	25.80862566	25.49102979	25.68824497	26.27618405	23.62611451	22.81452458	24.42930866	24.53041015	17.99617554	16.55810676	20.13069121	22.2645915	22.39730801	19.93847694
Ppil1	25.43144634	24.80965628	21.90109669	20.65412203	25.19753048	24.83658244	24.98459299	26.03183142	23.73696422	21.2310477	22.29252273	22.96578428	21.29075236	23.53587716	22.80948946	22.48807156	22.73611781	18.47131799
Ppm1g	21.77289766	21.45838859	21.0953249	19.61396208	24.78671113	25.91756985	26.36026373	26.62575231	23.60172908	21.96158676	24.3540707	22.51475065	19.61396208	24.03934012	22.85540232	22.56185754	22.84003565	20.30785895
Ppp1ca	25.34911733	24.88804347	21.10891236	21.72708618	26.44673222	26.95847926	26.76319251	27.1153528	25.62611451	24.68506614	25.87431764	25.44944264	21.18010341	22.81546304	24.20866065	24.47611578	24.75485937	22.22649804
Ppp1cb	25.83809845	25.64987539	22.07929857	20.51912559	24.8435477	25.56409854	26.02197744	26.25520885	23.85471775	23.51183468	23.83045408	23.90857367	20.43847512	24.91638574	21.69408748	23.05989497	23.26785196	20.43847512
Ppp1r18	24.97416913	26.04239114	20.82679362	21.2446983	23.20995484	23.04803314	23.79143875	24.13171192	20.73636559	20.84804521	22.57410842	21.66657076	16.59997094	16.59997094	16.59997094	16.59997094	19.97365253	16.59997094
Ppp2r1a	27.05382714	27.44892301	23.87314443	25.19020055	26.99302077	27.44813534	28.34667651	28.66444826	26.24419744	25.174933	26.49232937	25.59545396	26.79463975	25.78321768	26.70872524	25.66516695	25.78256796	22.84638181
Prdx1	30.25135357	30.44825352	28.03721522	27.98397359	29.82914179	29.92733572	30.98311741	30.54222434	28.8368954	29.11381393	29.27526508	29.32791647	29.40440154	29.16281375	28.59740188	27.72935977	27.80150165	25.57657845
Prdx2	26.3033365	28.18243543	25.69000501	24.77233391	27.10938672	27.4732073	27.77347881	27.91701207	26.30831042	25.25490261	25.27550931	24.69248142	26.0589955	26.56099805	26.12168954	25.00838417	25.30504278	23.45776261
Prdx3	26.50184933	24.73081133	21.88829436	24.33939715	26.58089661	26.34867845	26.61960902	26.9922645	24.21022245	24.80287012	25.24401593	25.06833416	21.88829436	25.55212566	25.69250802	24.6889119	24.27923423	21.88829436
Prdx4	23.69561742	24.49081563	18.36384387	19.73208128	23.40561517	25.58640506	24.20403973	25.78688558	22.98367141	22.18089254	18.36384387	22.48197676	18.36384387	18.36384387	18.36384387	22.84068881	23.21753296	18.63360547
Prdx5	24.59257702	25.16706588	21.14239379	22.77382336	26.00502466	26.33956706	27.15102754	27.17636051	24.92782172	24.60800525	25.18854146	24.79684406	21.02816778	23.44442752	22.57909031	24.61548955	24.80084778	22.59996005
Prdx6	27.02305685	26.66166503	24.41331957	24.97329342	27.43340575	27.39778781	28.24748797	28.1862193	26.4517865	24.51466638	25.48581973	25.68610871	25.88488038	25.39695539	24.92116175	24.60681996	24.98914881	22.54089803
Prep	20.96613646	23.10870502	21.4516639	22.61389465	24.70730394	25.47685743	26.83532993	27.15749898	24.89416386	23.72098484	24.08383313	24.13069121	24.01427116	22.79427783	22.04159766	22.82712325	23.33864934	21.18731099
Prkar1a	17.00941314	17.00941314	17.00941314	22.29316851	24.27305626	23.78775752	24.27902163	24.40911639	22.25294834	20.33396332	22.71439646	22.21261394	24.36319153	23.80656221	22.88087938	17.00941314	20.94385118	19.21489774
Prkcsh	26.19861739	26.69909096	24.67653692	24.31028826	26.10447606	27.47830872	26.05573125	26.60964047	25.04581064	24.31561838	24.99023141	24.50893697	27.36811356	27.02495972	26.25463234	24.58566035	24.70213336	22.37684502
Prmt1	26.12488694	26.04778775	21.60141172	23.19043418	26.29419626	26.14411845	27.56920779	27.71397713	25.44638518	25.12593146	25.26492074	25.55329813	21.60141172	22.94774394	22.27332665	23.85984413	24.25277514	22.53966812
Prmt5	23.86240051	25.27774541	22.04380163	22.87665183	23.80715207	20.40914229	24.16107959	23.67540664	20.24190869	23.22942028	21.30033692	22.62976482	25.19962862	24.81259685	21.78424663	20.14768193	20.33276212	18.81011344
Prpf19	27.90793221	27.02062174	25.75552169	26.15857795	27.55354715	27.86212852	28.19788663	28.53634416	25.88676511	26.34467179	26.35514674	26.74085438	25.11882165	27.42446324	27.04905584	25.82016572	26.04176475	23.87248702
Prpf40a	24.21748859	23.57137955	19.57085631	23.28206582	25.47364085	23.99178893	25.12226244	24.91611235	22.87998253	22.28011261	24.08869315	23.18761304	20.06565805	24.8692896	24.92184275	22.08368707	22.02059207	20.99603759
Prpf6	18.52202208	18.52202208	18.52202208	22.54002301	22.4969464	23.13368847	23.94413724	24.43548969	21.61539974	19.9013177	21.53791604	18.52202208	22.6463416	23.25551502	22.46916284	20.64085921	20.77924484	19.32656554
Prpf8	26.64416435	26.96388986	23.97088246	24.54161894	27.85138534	27.11436017	28.4270239	28.80276537	25.8130619	25.28499773	26.04362226	26.16057961	25.20668739	25.61862926	25.29918426	25.6847452	25.85305251	23.40457614
Prps1	26.53922438	24.83190408	22.05662449	23.81489613	24.15853943	22.42388325	26.01780035	26.44094772	23.93219961	23.93355091	23.51809314	24.16192531	24.89365482	26.0398421	25.82594982	23.46376083	23.6437241	20.79407947
Psap	24.04843233	26.14901257	19.30790341	23.90490432	25.09764125	22.68178916	23.81127434	24.78396699	23.51977349	23.35743066	23.43096803	23.50409449	24.0747987	24.4909992	25.04259988	22.22690957	22.22225837	19.30790341
Psat1	27.82085957	28.379974	23.87848654	24.75159432	28.14957472	28.3225973	29.08400553	29.57450475	26.85554965	26.58820794	27.28859266	26.85233824	26.45167647	26.45924887	25.73949015	25.85953611	26.08066531	23.65545473
Psip1	24.92420106	25.39754303	22.37578505	23.16749471	25.73153656	24.81889887	25.46326193	25.4107021	21.0953893	22.46550562	23.02921307	22.64440643	24.73748007	25.20579295	23.66101258	23.28728965	23.92560514	20.84850375
Psma1	25.46628387	26.30469473	23.70714593	23.04671837	26.86561322	27.28806456	27.58376822	27.35992874	24.99101038	23.75582727	23.14852003	23.42508782	25.50836277	24.70582852	25.33159409	23.94297475	24.26635135	21.82787917
Psma2	24.64234746	24.43409013	19.43863756	22.97317954	26.48256155	26.39757567	26.02559346	26.50978273	24.05001136	19.43863756	22.52819368	20.61099237	19.43863756	19.43863756	22.68933858	23.56092519	24.47438378	21.06309221
Psma3	25.49832285	25.19576718	22.39010806	23.0953571	25.07181552	25.88606735	25.58465726	24.92831885	24.42527994	23.08103932	24.16284736	24.65047812	24.30354554	24.04084554	24.53587716	21.78520499	22.12291012	18.88115579
Psma4	24.57357693	25.70990858	24.07928229	16.59292416	25.14335955	23.63688301	25.29480975	26.13059303	21.71053405	19.78244798	16.59292416	21.38532318	16.59292416	16.59292416	16.59292416	21.21933635	22.14139621	20.28104708
Psma5	26.3335744	26.370826	24.56552282	24.01614313	26.46580141	27.79612618	26.69962053	27.44300498	26.33636953	25.12305226	25.94221416	25.63139779	24.32354245	25.32546522	24.97206653	24.71554898	25.14612083	22.23605041
Psma6	26.32843019	26.77140222	23.21943975	22.87646449	26.3328065	26.21168975	27.43801501	26.67114668	21.88099144	24.72275751	24.0651321	25.44991486	24.90090328	25.05415847	25.0123115	22.45131174	23.28333822	20.95773122
Psma7	26.18788106	26.87607567	23.91013032	22.44387132	27.27728428	27.34908357	27.83954078	27.76420546	25.86886588	24.50917867	25.22912685	24.59160726	18.15457092	21.27338357	24.26542161	24.44208749	24.68624232	22.64840586
Psmb1	24.5919496	25.10904791	19.68816492	20.65883558	26.09168202	27.19131183	27.13075012	26.8878576	24.8944877	23.64107978	24.61419805	25.04606053	19.37924297	19.37924297	19.37924297	23.9306666	23.36586319	21.0220833
Psmb10	18.15075878	21.85715031	20.05616139	18.15075878	22.77174978	21.38284563	24.0759413	23.84210937	19.23017997	21.5809541	18.15075878	22.62316973	18.15075878	22.10523971	21.56625476	18.29558062	19.1667074	18.15075878
Psmb2	26.45040267	26.47348603	22.86485793	22.5920637	24.12833297	23.29796073	24.14910951	24.78491556	21.53464295	19.36986142	21.33505445	23.87689535	24.41590008	23.87839299	23.65042334	21.15140309	22.26788053	19.36986142
Psmb3	25.08950156	16.26916321	16.26916321	16.26916321	25.71109096	24.51111079	26.11604724	26.03269334	22.5415835	20.66162155	22.13589712	22.91230681	16.26916321	22.16542596	25.13230046	22.59777979	23.79392077	20.75442106
Psmb4	23.63964542	24.55215498	25.51472657	22.09455196	25.09627441	25.45007224	26.10337586	24.56296392	22.92061672	22.20901778	22.62093483	22.03342031	25.22659358	24.07111992	24.56917882	22.13977366	22.40999684	19.72487352
Psmb6	25.17653172	25.35242147	20.62077826	21.47694393	25.53371066	25.25226985	23.17340875	23.51821323	21.73537422	21.73781013	21.49950336	23.64812055	21.25493864	21.85071793	21.06210413	17.32210419	17.32210419	18.46155938
Psmb7	23.61537729	25.43138257	23.12101363	21.20937483	22.6065263	22.85268113	23.13150784	21.84632442	17.42881814	17.42881814	18.7719472	22.25190883	26.32453849	25.30120953	24.77499974	18.85093154	20.03764883	17.42881814
Psmb8	25.05643431	25.21219089	23.4986272	22.6156467	25.01529254	22.468094	23.72775098	25.05870656	19.98161745	20.58902565	22.58540821	23.77705862	23.12886784	21.00970016	23.95011373	20.12224663	19.41685112	19.41685112
Psmb9	23.88502007	24.54096896	16.75159636	22.67605262	22.40525159	23.10990078	22.56399966	22.30822014	20.57237457	19.07981288	16.75159636	18.5993608	23.02556811	24.54226863	23.65020419	16.75159636	16.75159636	16.75159636
Psmc1	27.2030316	26.38816119	20.88143963	23.21914429	26.33769703	25.85965459	27.43999722	27.56819319	24.98858553	24.60755382	25.0841982	25.2892965	20.88143963	23.27937594	24.59627895	24.03749802	24.57242083	21.84781589
