Name	TCGA-A6-3807	TCGA-A6-3808	TCGA-A6-3810	TCGA-AA-3518	TCGA-AA-3525	TCGA-AA-3526	TCGA-AA-3529	TCGA-AA-3531	TCGA-AA-3534	TCGA-AA-3552	TCGA-AA-3554	TCGA-AA-3561	TCGA-AA-3664	TCGA-AA-3666	TCGA-AA-3672	TCGA-AA-3684	TCGA-AA-3710	TCGA-AA-3715	TCGA-AA-3818	TCGA-AA-3848	TCGA-AA-3864	TCGA-AA-3986	TCGA-AA-3989	TCGA-AA-A00J	TCGA-AA-A00O	TCGA-AA-A00U	TCGA-AA-A010	TCGA-AA-A01D	TCGA-AA-A01F	TCGA-AA-A01P	TCGA-AA-A01R	TCGA-AA-A01S	TCGA-AA-A01T	TCGA-AA-A01V	TCGA-AA-A01X	TCGA-AA-A01Z	TCGA-AA-A022	TCGA-AA-A024	TCGA-AA-A029	TCGA-AA-A02E	TCGA-AA-A02H	TCGA-AA-A02J	TCGA-AA-A02O	TCGA-AA-A02R	TCGA-AA-A02Y	TCGA-AA-A03F	TCGA-AA-A03J
ARHGEF7	22.6374	17.3643	17.3643	21.0405	22.367	23.7858	24.9281	24.4384	21.3719	23.4249	22.9513	24.9644	22.1574	24.6258	22.6687	23.0214	24.5773	17.3643	24.5779	25.7633	25.4076	22.0191	21.9942	21.283	24.5387	24.7544	22.9286	21.6039	22.1337	22.4816	24.4152	17.3643	24.1281	24.6738	21.7693	18.2021	22.406	21.5352	20.7246	21.1543	23.1681	21.0082	24.5456	22.1204	23.8978	21.7152	17.3643
ARL1	23.9018	23.1465	18.5931	23.7089	25.3924	18.5931	26.5251	18.5931	23.8591	24.634	26.7312	22.6752	24.7585	25.9192	24.6335	23.0563	24.5449	21.5268	25.0407	26.427	25.8239	25.4196	25.1269	22.3603	24.8622	25.9668	25.8935	22.425	23.6754	25.6808	24.6671	23.6326	25.1819	24.4361	23.4876	18.5931	25.5534	26.2569	22.9457	22.5381	22.827	23.4824	24.5802	24.338	22.7857	25.033	21.1372
ARL3	18.8461	18.8461	18.8461	24.024	21.5562	18.8461	23.6375	18.8461	24.4027	18.8461	22.9026	23.044	24.4047	24.47	24.9535	22.6386	20.0019	19.0895	25.2976	18.8461	21.9747	22.7396	23.4134	22.543	26.1631	24.2925	21.0615	18.8461	22.5618	24.7875	24.8245	23.8418	22.1996	24.412	22.7542	18.8461	23.9101	23.7716	18.8461	21.7521	24.7691	22.5788	28.2155	21.7706	25.0136	23.6206	23.8493
ARL6IP1	25.5994	24.6686	22.0684	24.7951	23.6192	23.7557	24.6369	24.4536	18.6074	25.6011	24.9495	24.6629	22.6722	25.1491	22.5452	25.5023	25.8487	22.3778	23.0294	26.8774	26.0821	18.6074	25.1271	22.6116	26.6727	23.2225	24.9058	23.0206	21.386	23.4515	26.0636	24.6909	22.5659	24.9616	23.4556	23.8645	22.1372	22.5157	25.3374	22.7267	25.7876	18.6074	18.6074	23.5795	24.074	26.4837	25.2239
ARL6IP5	27.4247	28.2374	26.5039	28.0094	24.6354	23.2654	27.7872	25.31	27.2646	28.6808	27.4364	27.0467	26.2468	27.4443	26.4177	27.1626	28.2595	24.3061	28.1748	28.8098	27.1753	26.889	27.1867	25.4209	27.3035	27.099	26.9652	25.5611	26.3095	32.1997	26.3812	25.574	26.3453	28.1185	27.0893	25.5383	25.7907	26.167	26.742	24.4775	26.859	25.1268	28.0603	26.6324	27.2333	26.9035	26.0014
ARMC10	26.5098	17.8268	24.7625	22.0983	21.5081	20.0096	25.0334	24.3355	23.8903	23.5314	17.8268	20.6908	17.8268	25.5578	25.5992	25.1419	20.0736	21.0976	25.9108	26.0103	25.9607	17.8268	26.291	20.5173	23.9344	23.0437	17.8268	17.8268	18.7739	25.6121	21.4877	21.0558	23.6078	24.1796	24.9863	20.0813	22.7914	17.8268	25.1534	17.8268	25.27	21.1557	24.2809	23.2144	24.7579	25.4115	21.1954
ARPC1A	23.9674	24.4158	20.9034	23.1574	20.9034	25.23	26.6332	24.1324	27.2619	25.1828	22.7758	25.4656	23.2865	20.9034	24.5577	24.497	24.5671	22.5908	25.4891	26.2201	26.9394	24.6242	25.0947	24.4525	26.6133	25.3391	25.3064	21.1824	24.5427	20.9034	22.6364	25.7675	25.8037	27.5293	23.9995	20.9034	23.4684	24.0295	25.9578	21.2252	26.106	20.9034	20.9034	23.5225	23.7521	24.1273	23.757
ARPC1B	29.0551	28.1853	27.4899	29.0145	27.1312	28.7522	29.2477	29.7381	26.5384	27.5904	29.2635	28.3196	26.218	28.8829	27.7932	27.6551	29.6192	25.8249	27.8618	29.7501	29.4059	27.0686	28.9614	27.3632	29.5895	28.326	28.6333	26.4886	27.1248	28.8309	28.7274	27.3422	28.8808	29.2819	28.8586	28.6844	27.0655	26.8901	28.919	28.0727	28.4958	24.6497	27.5687	27.6922	28.4636	28.9899	28.3749
ARPC2	29.3052	28.8504	28.0909	29.5025	27.8646	28.4268	29.5931	29.4647	28.3761	28.9702	29.214	28.7535	27.1202	28.8794	28.8062	28.739	29.7748	26.6667	28.5202	29.8555	30.4233	29.7509	29.7097	26.603	29.8904	28.9336	28.7368	26.6596	27.3508	28.3321	28.5325	27.8559	28.5223	28.3712	28.536	27.5388	27.6373	28.3543	29.2861	27.5844	28.1606	26.2106	27.9159	27.439	28.6785	29.697	28.4818
ARPC3	29.1755	28.4524	27.7215	28.9728	25.9414	26.9869	28.7516	26.9029	28.8074	28.0109	27.8716	26.8109	27.1599	28.3512	28.1622	28.7575	29.3785	25.7351	29.0221	28.7991	29.6227	27.2791	28.1255	25.507	29.0816	28.6957	28.5157	25.5172	24.7015	28.5238	28.4377	27.0866	26.8352	29.5181	26.2613	28.6117	27.4661	27.3326	29.0656	27.6638	27.0311	24.1201	29.2656	28.1134	28.0614	29.205	25.721
ARPC4	29.6308	28.7965	28.5393	29.6803	27.8968	28.0403	29.1921	29.931	28.3747	28.8801	29.1405	28.8458	27.8283	29.1367	28.7574	29.3966	29.2769	26.7963	28.6198	29.7411	29.3067	27.8742	29.1707	27.6388	29.9017	28.6834	28.7664	27.3369	28.7291	29.0032	28.9173	28.0393	29.1996	29.0107	28.8262	27.3702	27.9433	27.8713	29.1016	27.9802	28.2851	26.7092	28.5003	28.3151	28.8819	29.4004	28.2464
ARPC5	28.4894	27.4484	27.3347	29.0096	26.9222	28.5719	28.1023	29.4736	25.6093	28.4084	27.2546	26.8272	26.9772	27.7017	27.7067	28.4111	29.0617	24.2117	28.3624	28.1701	28.7218	27.1858	26.7254	26.1346	29.9515	28.1679	28.6725	25.126	24.2845	28.9054	28.5983	26.7045	28.6604	28.25	27.0076	28.1957	27.189	27.8958	28.582	27.0739	26.39	24.715	28.8477	27.146	28.0527	28.8543	26.6843
ARPC5L	26.0192	25.4327	24.5739	26.4335	25.0856	26.4075	26.6618	27.2155	25.5897	25.7414	25.7916	25.738	24.7019	26.4383	25.7893	25.7143	26.287	21.9677	25.483	26.9596	27.1108	25.4892	26.9257	23.855	26.3108	26.2816	25.4495	24.2907	23.3084	26.1007	25.7087	25.0168	25.4203	27.0788	25.0497	24.3548	24.2338	23.9494	26.891	25.2157	25.478	24.6088	26.0201	25.7798	25.8527	26.4103	24.9949
ASAH1	27.4897	24.961	26.6306	26.6901	26.4229	26.7457	27.0544	24.1093	28.3746	25.7434	27.2428	23.9102	24.6899	27.7476	26.2105	27.6134	28.3132	23.0414	27.476	26.8445	24.7676	26.368	26.1009	25.9831	30.1505	25.2552	28.2177	24.6226	26.1736	28.4694	29.4464	26.0893	26.5008	29.5369	26.9424	23.9782	28.3757	25.2754	28.3794	26.7412	27.0025	22.8232	28.3012	28.4992	26.1956	27.2507	25.8382
ASL	28.2267	25.1335	25.6892	26.8385	24.9008	25.6193	29.282	26.5205	27.1948	26.384	26.8842	26.7255	25.6126	28.7694	26.3121	27.3298	26.4414	18.3623	27.2359	27.5945	27.1433	26.1389	28.2487	25.0133	27.7387	26.462	27.7947	23.2418	28.6847	25.9496	26.2196	24.7485	28.2698	27.7914	27.1787	21.0827	22.6938	26.9257	27.8702	25.7188	27.8014	25.7261	28.4759	25.5528	28.1362	28.499	27.4747
ASMTL	23.0308	24.3784	22.3013	24.6103	22.0531	23.0427	17.7798	20.8949	17.7798	21.8455	23.6116	22.1899	18.3966	26.2275	24.788	24.5611	23.4171	17.7798	25.1858	25.0276	25.2808	21.8113	23.7404	20.1747	24.3345	23.4817	23.9818	21.444	23.0899	25.2419	24.8116	22.2262	24.1924	24.5068	19.3364	21.8526	17.7798	21.527	23.8441	23.4508	22.8129	22.6763	24.963	21.5784	24.5431	25.7678	23.3186
ASNA1	25.5508	25.2701	26.7594	26.3044	25.6415	24.4394	26.1864	26.6097	24.4253	25.4704	25.7848	26.3111	24.0325	26.1518	25.8187	24.7999	26.1683	23.7772	26.3659	27.7671	26.0676	25.1498	24.971	24.5759	26.7906	26.7825	24.4944	23.5771	24.8591	25.5475	28.3118	24.7475	25.822	26.2884	25.5483	25.4661	25.5119	25.3045	24.8452	23.612	24.2594	24.7092	25.9761	24.141	25.4341	23.5771	26.4038
ASNS	23.0749	16.2249	22.2094	23.861	24.1752	23.1228	28.0103	24.3474	24.418	21.2338	20.9451	26.1453	28.3897	28.4557	26.3246	22.4935	27.7723	26.5918	26.0936	27.1236	28.9947	19.0003	20.545	20.8483	22.7134	27.4501	22.7474	16.2249	16.2249	26.2332	16.2249	23.2878	21.4617	21.9496	27.6228	16.2249	21.0232	16.2249	25.7624	19.3436	16.2249	25.2575	27.5093	25.2954	25.621	23.1234	23.4265
ASPH	26.5502	26.4223	25.5372	26.8789	26.3953	25.4304	27.458	27.2657	24.195	26.7623	26.1209	26.3477	26.1164	26.528	27.3562	25.8079	27.9705	23.6833	25.1021	27.5008	27.6673	24.1641	26.2692	26.538	26.7121	25.2414	24.8419	24.1365	24.2346	27.7383	24.505	26.5215	26.4629	26.7725	23.5221	20.2232	24.9431	23.3375	27.6229	25.9123	26.1892	25.0954	25.6246	24.2226	25.2962	26.9028	25.3613
ASPSCR1	24.1278	22.5783	23.9484	24.3374	20.7442	23.9298	25.1791	26.9723	24.0432	23.9713	24.2215	25.0281	21.8585	24.3756	19.9727	24.6871	23.8042	20.5396	23.2728	26.5816	25.5683	21.4629	24.7036	19.9727	25.9245	25.873	23.1949	20.5508	21.9777	24.0833	25.3639	25.0562	25.3536	26.6209	24.2162	22.9029	21.7923	22.736	23.9038	22.0175	24.4215	21.7632	24.7126	22.5403	23.3339	24.9094	23.7034
ASS1	29.7713	29.1697	26.0491	28.7679	27.415	29.4299	29.3575	29.0436	28.7722	29.6575	28.6885	26.7416	30.467	30.359	30.1573	29.4541	31.0658	25.2753	26.699	29.9888	29.6259	27.4863	28.1086	26.4585	32.1238	29.5307	28.8412	26.3707	25.2697	30.5313	31.2605	28.1754	29.3076	28.6617	28.2125	27.5507	29.7547	27.261	30.6646	25.1159	29.6692	25.7451	28.5208	27.9806	28.9415	30.4228	24.9915
ATAD3A	27.9491	24.8493	24.1582	25.2335	24.5204	21.3883	26.1067	25.5732	23.2874	24.0026	25.2097	26.2701	23.7082	26.1486	26.9801	26.8444	25.645	21.3883	24.063	26.5131	27.1168	22.2773	26.2987	25.1902	27.789	24.7427	25.6738	23.5213	22.7838	23.8928	26.8794	23.1228	25.0149	24.5406	23.3872	22.7746	25.5221	23.8994	26.4756	25.0647	27.0689	22.0823	25.2821	23.9658	26.5032	25.1825	25.8674
ATG3	25.8231	19.8917	24.9871	25.273	21.8353	24.9339	24.8456	25.8676	24.565	26.481	25.2142	24.8889	23.161	26.0805	25.0956	25.422	25.5022	19.8917	25.2941	27.0915	26.4383	23.4725	25.5276	22.9606	26.301	25.4655	25.1132	20.3004	20.3353	23.4748	26.307	24.791	25.1316	26.0845	23.6579	21.3661	25.6628	23.608	25.4116	22.9107	24.7441	24.5466	25.2388	24.9013	24.8474	26.0448	24.3455
ATG7	22.9307	23.3538	22.584	19.3189	22.1542	22.9832	23.4935	19.8659	21.2465	23.8536	24.8433	20.4577	17.048	23.2582	24.3234	23.2772	24.1448	21.7887	21.1597	24.653	22.6373	21.5306	22.7869	18.1803	21.7464	13.8982	22.8644	25.092	19.5656	25.6226	23.7988	22.8613	24.3521	25.1729	13.8982	22.3113	20.731	21.6187	24.3562	24.431	21.4573	20.0882	23.5771	26.6974	25.8498	24.6639	20.606
ATIC	29.2695	31.6736	28.9304	29.957	28.6479	29.5795	30.2997	31.8437	29.2453	29.4326	28.8921	29.6752	28.6197	29.5977	29.0685	28.1833	29.1011	25.3104	29.6245	30.8186	30.6227	28.9314	30.1742	27.4505	30.4841	29.7719	28.9812	26.3661	27.8863	29.1781	28.1287	29.7681	29.6549	30.2483	29.8803	28.7199	27.3283	27.9944	28.1035	29.1783	28.8788	27.9605	28.8765	27.9391	29.4021	29.9809	29.4815
ATL3	27.4137	27.6097	25.0582	26.2044	17.248	26.4536	28.168	26.4972	27.028	27.764	26.8276	19.6978	24.6001	26.9213	24.8743	31.9389	26.6345	23.9275	28.6893	28.5645	27.938	25.6866	27.1788	23.2958	27.8216	27.4487	27.0081	25.174	17.248	26.0246	26.5886	25.8322	27.1892	27.1733	24.0308	25.4441	25.6638	24.9412	27.3828	26.3273	24.5136	17.248	25.3529	28.0579	27.2639	25.4289	17.248
ATP13A1	24.9076	24.292	23.6816	27.0865	24.5847	24.594	23.3461	29.5404	23.819	24.9845	25.536	27.4633	24.0591	25.5105	25.4404	24.284	25.9354	21.1941	24.3506	26.8922	27.5831	23.6775	26.8323	20.5245	24.233	24.1626	24.5565	20.5245	24.7938	25.8421	25.4358	25.1501	26.5664	26.3575	26.4952	20.8826	21.9114	22.9926	30.5234	29.1076	24.6264	26.2757	29.677	23.6496	25.6387	29.3338	24.7948
ATP1A1	31.9918	30.0777	30.0337	31.6905	29.9367	30.7483	31.4963	32.5671	29.9625	30.6681	30.0986	30.8654	30.2246	32.1564	30.9449	31.5447	30.6344	25.9862	30.5049	32.605	31.8468	29.5061	31.3378	30.1836	30.9856	31.1247	31.2085	30.1962	28.865	29.2277	29.0435	30.5357	31.9136	31.4072	30.2148	31.7764	27.8958	30.0989	31.2897	30.7448	30.8056	28.5219	31.051	30.7453	31.0894	32.2616	29.9921
ATP1B1	30.0928	28.446	28.3058	29.9331	28.1916	29.3354	28.5784	30.8974	28.1365	28.9583	28.5184	29.7957	28.7715	30.4884	29.4739	29.8944	29.3279	24.6395	29.4806	30.7977	30.4208	27.6176	30.0689	28.3267	29.6266	29.27	29.6849	28.0762	28.3821	27.4333	27.8026	28.9857	31.383	30.3752	28.6491	32.0952	27.3194	28.9694	29.7297	28.7383	29.6053	26.88	29.1033	28.4359	29.6956	30.5696	28.5376
ATP1B3	27.9858	27.0956	25.1983	26.7773	26.2504	26.5455	28.4179	26.6745	25.9595	26.5797	26.755	24.0105	24.4085	28.8799	25.5246	27.2333	25.7502	22.0731	26.2432	28.1907	28.401	24.1084	27.4518	23.2068	24.1132	26.4964	27.131	25.7645	19.921	26.5805	26.3418	27.0011	27.1255	28.0335	23.9383	22.1297	24.7208	21.2424	26.9815	23.8937	25.8944	25.6698	26.1003	26.6127	24.1444	27.2554	24.0704
ATP2A2	28.6632	27.9722	27.6793	28.1784	27.4713	28.6131	29.8919	29.8166	27.7463	28.7632	28.4295	27.9942	27.6083	29.7002	29.7206	27.7708	29.7104	23.9075	28.441	29.9048	30.2062	26.676	29.2898	27.6115	29.3398	28.4233	28.291	26.7895	23.7382	29.0201	28.9494	27.6355	28.3521	28.9449	27.5931	26.6644	27.5146	27.0888	29.6617	26.7356	28.6323	26.3303	29.2145	27.3992	28.6778	29.4699	28.0837
ATP2B1	23.7274	23.9522	13.5992	24.4024	22.8115	13.5992	22.8518	26.8958	13.5992	23.1538	23.2734	21.1107	19.9796	23.2751	23.7978	20.9676	24.0403	13.5992	20.1285	25.4026	24.0179	13.5992	25.1352	22.9553	22.9471	24.7434	22.6207	21.7837	20.1409	19.4055	22.9973	17.4077	22.0189	20.9486	20.7476	13.5992	21.2424	20.281	25.4945	18.5269	25.9959	13.5992	13.5992	22.4166	22.7323	23.4584	20.744
ATP2B4	24.6804	27.4472	24.3944	23.5165	16.5566	24.9706	25.511	27.369	22.3377	23.7856	24.7392	16.5566	26.692	23.6756	23.527	24.7895	23.8293	16.5566	25.6345	22.7323	16.5566	25.6803	26.0528	20.8612	25.3593	16.5566	23.461	24.2049	20.451	23.0996	23.9003	24.2841	24.008	26.7748	22.583	16.5566	16.5566	18.7984	24.6313	24.0321	24.3454	20.786	22.8618	23.3086	25.2382	27.9716	16.5566
ATP5A1	33.8462	32.3102	31.6088	32.8184	31.3436	32.2072	33.2168	33.6598	30.8649	31.9394	32.4132	31.7183	31.3258	32.4065	33.165	33.1659	32.7061	29.5041	31.8737	33.0406	33.6262	31.4747	32.485	31.5205	34.2014	32.1484	32.973	30.3439	30.0213	31.7617	32.3014	31.1064	31.9837	33.4949	32.3716	33.2308	32.1291	32.173	32.5276	30.4908	33.0249	29.9644	31.8065	32.1797	32.3498	33.5755	31.511
ATP5B	34.4448	33.1627	32.6228	33.5256	32.6272	32.0512	33.8549	33.028	32.5	32.7095	33.0203	31.6338	32.1276	32.7985	33.8853	33.93	32.924	29.94	32.8347	34.1353	33.8756	31.9898	33.3294	31.6037	34.4677	32.9723	33.6167	31.2011	30.8479	32.8839	32.8806	31.7852	32.5128	34.3351	32.2445	33.498	32.6511	32.1635	33.511	31.0214	33.2714	30.4768	33.1971	33.1022	32.9186	34.2311	31.7901
ATP5C1	29.1932	27.8526	27.5463	29.6484	27.4844	27.5879	29.154	28.9652	28.5933	28.1739	28.0315	28.2212	27.2706	28.3073	28.8497	28.5788	28.3261	25.0348	29.4067	29.9169	29.3958	27.321	29.2716	27.7055	30.4677	30.0724	29.5745	24.6733	27.0651	27.6954	28.6718	27.6203	28.3306	29.214	28.5527	28.5707	28.2292	28.2869	28.6416	27.2628	28.5833	25.8179	29.1185	27.5148	29.1382	29.7554	28.179
ATP5D	28.0254	25.7602	27.1013	26.0781	25.6886	27.4204	26.8373	28.2788	25.3551	26.5095	26.9883	26.2149	24.0387	26.5484	28.2885	28.1415	27.4027	25.3115	26.926	27.9166	27.6005	26.8027	27.4232	28.272	29.6912	27.0164	26.9733	25.1011	25.7304	27.7766	26.4301	27.388	27.9563	28.3903	27.029	27.6691	25.1378	26.2935	28.1166	23.2506	28.2174	26.7075	27.5592	27.6991	26.3862	27.8544	28.4382
ATP5E	25.9806	25.3075	24.5747	25.4133	22.6456	25.5667	25.5389	24.7602	19.2172	24.2712	24.0687	26.6837	16.4713	25.6816	16.4713	25.7142	26.2649	20.6515	16.4713	26.7198	26.1545	16.4713	21.773	25.7017	28.8523	16.4713	26.6052	16.4713	22.3237	16.4713	25.8855	24.9283	23.8742	25.1683	26.659	27.3911	16.4713	16.4713	25.8976	24.3306	26.4846	19.7254	16.4713	25.0703	25.2354	27.4578	26.0424
ATP5F1	29.8938	28.3555	27.6297	29.2355	26.4254	27.576	29.63	28.7684	26.7741	27.9387	28.5344	27.9997	26.5643	28.3939	28.7191	29.3032	29.2475	24.647	27.5954	29.6686	28.8707	27.165	28.9945	27.8485	30.7083	27.7333	29.3656	25.9681	25.6851	26.9181	28.8272	27.6038	28.0531	29.4947	28.6071	29.3374	27.4985	27.5362	28.9015	26.6677	29.652	24.2806	27.3842	28.3755	28.2997	29.6712	28.2889
ATP5H	29.5807	28.6152	28.3132	29.9769	28.0664	27.383	30.9271	29.4435	29.5345	28.1131	28.7183	27.7932	27.3003	28.7585	29.5042	29.3619	29.1088	26.0445	28.7211	30.4978	29.5817	27.2988	29.4897	28.3249	30.933	28.2567	30.1041	27.7444	26.7853	30.2461	28.8591	27.7084	28.3773	31.2089	28.5857	29.2688	28.5566	27.8802	29.3308	26.8474	29.8861	26.9756	28.8767	30.1846	28.5987	29.8139	28.1581
ATP5I	28.0198	25.9325	25.7251	27.6421	26.1363	27.0933	26.9944	28.637	25.382	26.7142	26.879	25.6378	25.6656	26.9201	27.5636	27.7503	27.0795	24.2704	26.9466	26.9005	28.0872	26.296	27.267	26.2607	30.6902	26.8245	27.1274	24.9386	24.6869	26.076	27.8364	26.1538	27.6982	27.7829	26.857	23.1869	27.137	26.2197	26.7586	25.495	27.5803	22.9796	25.1232	26.3317	27.3546	28.1682	26.5688
ATP5J2-PTCD1	28.9522	25.7536	27.0393	28.6128	20.7348	20.7348	28.1496	20.7348	26.3337	27.2346	27.7184	22.8786	26.4072	27.7736	28.0477	28.6635	28.079	24.0272	25.9805	28.7069	27.8691	27.1115	28.1346	25.3336	27.9084	24.1912	28.6491	25.3546	24.8004	23.9887	26.9381	26.5727	25.0129	28.329	26.0929	22.9484	27.4402	28.1975	27.5489	24.7294	27.7293	22.4348	25.877	27.2244	26.4658	28.47	25.947
ATP5L	30.0341	28.3881	28.1605	30.0685	27.8271	28.2076	29.5382	30.1434	28.5607	28.4185	28.7915	28.6867	28.3546	28.748	29.5864	29.2706	28.8233	26.5251	28.8957	30.3845	29.6661	27.8606	29.0829	28.145	30.9467	28.6593	29.4141	26.2566	27.6465	27.0174	28.7654	27.8903	29.7874	30.158	28.7374	29.3245	28.5327	28.1937	29.1849	27.1259	29.3715	23.8918	27.6908	28.6455	29.1647	30.3778	28.5931
ATP5O	31.2845	30.0095	29.0902	31.0315	28.7961	29.163	30.5832	30.892	30.1023	29.6073	29.9976	29.6223	29.0068	29.5596	30.3533	30.6541	29.6858	26.9638	29.807	30.8644	30.873	28.9906	30.2912	28.9401	31.7008	29.7829	30.1775	27.7221	29.3685	29.2965	30.0928	28.7076	29.9094	31.3316	30.0012	29.8956	28.9884	29.4021	29.9975	28.0337	30.4668	26.941	29.6051	29.151	29.997	31.4528	29.1465
ATP6	26.0797	24.4833	24.1518	25.5271	24.3611	23.4896	24.6128	23.8656	25.614	24.9368	25.2768	23.9404	24.026	24.9769	25.1749	25.8838	24.1573	22.293	25.0744	25.5794	26.3759	23.5969	25.6585	24.1179	25.2558	25.4927	25.7645	22.6642	23.1008	25.4657	24.6521	23.9905	25.9548	26.3643	23.9816	23.808	24.2661	25.9238	24.8414	23.4153	24.9505	21.5516	25.2602	25.7288	25.2802	25.9061	24.4736
ATP6V0D1	23.6142	24.1786	24.3847	26.3291	21.7374	25.6938	24.3133	25.77	21.7374	25.7373	25.4926	25.5484	23.8382	25.6412	24.8356	25.2786	26.5097	23.7503	22.862	26.3626	26.4988	24.3964	26.3356	23.8292	27.6842	26.0693	24.7492	29.8496	25.4642	26.2353	26.8066	23.7103	25.7741	26.04	24.9196	22.5615	25.2334	23.5116	25.4755	25.1037	25.5816	23.2758	24.2748	25.8892	25.3741	26.7489	25.9948
ATP6V1A	28.254	27.4528	27.103	29.2561	25.6818	27.4272	29.0505	26.7344	26.6808	26.9213	27.8427	27.9315	25.8384	28.0578	28.9182	27.9747	28.7317	25.4128	28.2618	29.4241	28.6925	26.9711	28.8821	26.3518	28.8002	27.9973	27.5872	25.2042	25.8326	29.0379	28.8089	25.6774	26.4551	30.2503	26.1398	23.2677	26.5555	26.8187	28.1971	24.8863	29.1652	24.1787	28.4038	27.7563	27.8097	28.8944	25.8753
ATP6V1B2	29.2564	28.2404	28.1819	29.3973	27.7489	27.9925	28.8688	28.7002	27.6108	27.1076	29.1098	28.103	26.2451	28.0203	29.1822	28.8872	28.6756	26.0758	28.2434	29.428	29.2521	26.7572	28.5884	27.2085	29.4509	28.0669	28.5453	26.9923	26.6124	28.9133	29.1814	27.0206	27.3153	29.5688	27.223	24.1981	27.4124	26.6564	28.9106	25.8474	27.8629	25.6083	29.0739	28.653	27.5967	29.5443	26.8012
ATP6V1C1	23.7753	25.7559	22.9117	24.5138	23.699	25.2381	25.952	24.2329	21.6313	23.8895	24.4445	21.7992	21.9103	23.3441	24.1447	23.8408	23.7254	22.1545	22.7281	25.2945	25.1541	23.5183	24.6727	22.8062	24.3516	24.3941	22.2776	22.8205	22.0293	23.2528	24.3362	24.5613	24.8675	22.0479	23.328	19.2165	23.9276	22.002	25.0903	21.8849	23.2813	23.4718	24.1637	23.9241	23.0661	23.5422	23.0866
ATP6V1D	23.2302	23.9471	21.836	19.6081	19.6081	24.8217	19.6081	25.5846	23.134	19.6081	24.3544	23.5094	23.1333	21.0014	24.0894	22.652	24.7319	19.6081	24.2447	23.0279	24.0571	20.7117	19.6081	24.1143	25.385	19.6081	22.8291	22.4306	23.1851	24.87	24.1711	23.2152	23.2084	24.6636	23.781	19.6081	21.2362	21.4307	24.3442	19.6081	23.6896	19.6081	23.2934	21.711	23.5584	25.7699	23.4054
ATP6V1E1	25.9776	25.7372	27.1998	26.708	24.0167	26.6676	26.1264	24.0956	27.7039	24.1335	25.2851	25.8165	24.384	24.427	25.714	27.9646	26.0643	23.3261	27.0084	26.2669	25.9093	25.2945	26.6836	25.3831	27.3187	24.2334	25.3881	22.6034	23.8443	27.1794	26.1865	26.7678	24.3774	26.3728	24.3871	26.5438	25.2795	23.8903	31.2782	28.4894	24.0851	21.4179	26.1899	24.6829	26.4484	25.6062	24.9943
ATP6V1H	24.5024	24.3471	22.62	24.9945	23.5688	24.3299	24.5617	25.4125	21.964	22.9654	24.999	24.2571	20.4796	24.668	24.7258	23.658	25.9471	18.6669	25.2124	25.6554	24.67	22.8443	24.6358	23.7517	25.925	23.9673	23.5185	22.916	20.0096	25.2457	24.5727	22.7312	23.8046	24.4403	21.8056	18.6669	24.0515	21.5153	24.4903	21.6303	23.3148	22.4467	25.3564	23.5419	24.3603	24.8036	22.4301
ATPAF1	23.6564	23.6454	22.8343	24.6239	21.3276	23.4362	25.0937	26.1606	23.6972	24.8064	24.1348	23.4562	21.3276	25.5854	23.0441	24.1264	23.5673	21.3276	23.1635	25.1239	24.6373	22.0007	24.4007	21.3276	25.2435	23.8322	23.4547	21.3276	21.3276	21.3276	22.6604	24.2662	24.212	21.3276	24.0073	24.981	22.3543	21.4303	23.3299	21.3276	24.9376	22.7679	23.8431	23.127	23.3812	24.8482	27.0628
ATXN10	24.4671	21.1667	22.5504	24.3009	19.3526	25.354	28.8546	24.898	22.316	24.1483	24.8264	19.3526	26.0463	26.1472	24.0632	19.3526	24.6321	20.2343	21.5877	27.3011	23.7515	23.9584	24.4155	22.5325	24.8558	23.6586	19.3526	21.0663	19.3526	24.9289	24.4901	24.9204	23.4251	24.3796	24.7176	21.3833	24.2812	19.3526	25.2053	23.2107	19.3526	23.37	22.858	25.0337	24.8518	24.7076	22.5145
AZU1	30.646	28.0881	26.6524	27.2292	27.472	27.7061	27.3009	25.023	23.8833	24.891	30.5769	22.7297	26.0886	28.0279	29.6073	25.9708	30.2227	24.7785	28.335	25.4332	27.9527	27.2927	26.9996	27.3348	24.3725	26.1396	24.1991	26.2654	22.828	30.6479	30.1696	23.2612	25.8046	25.8087	22.2779	22.2721	26.0539	23.3656	25.3457	25.5078	25.6853	24.6193	24.873	25.216	25.2622	29.3929	23.9799
B2M	27.3988	26.8229	26.7749	27.8987	26.3768	28.9582	28.1902	28.2274	23.2762	27.111	27.3302	27.9453	25.4422	28.6585	28.3774	27.0575	29.2208	26.9982	28.0795	29.1433	28.041	24.8398	27.6624	26.8725	29.6265	28.8575	28.9648	25.0445	23.167	29.5452	28.1465	28.0317	28.0995	30.2391	26.9413	28.9176	27.5261	25.8334	29.4374	27.0867	27.6125	22.4293	19.1722	29.8016	28.6714	29.2171	28.1041
